trade_id,symbol,side,quantity,entry_price,exit_price,entry_time,exit_time,pnl,pnl_percent,net_pnl,commission,swap,stop_loss,take_profit,result,exit_reason,strategy_name,magic_number,duration_minutes,r_multiple,notes,session
052336bc-8b33-4c9b-964b-e3f19b7b3c0e,EURUSD,short,1.1,1.1433399999999998,1.1409499999999997,2022-02-10T08:23:00,2022-02-10T08:30:00,262.9000000000126,0.0,259.9000000000126,3.0,0.0,1.14422,1.1408999999999996,win,tp,ORB,0,7.0,271590.9090908561,,London
2932f299-5d31-4f3a-8f98-1dfdbc693d30,EURUSD,short,1.1,1.13444,1.13542,2022-02-22T08:12:00,2022-02-22T11:50:00,-107.80000000002234,0.0,-110.80000000002234,3.0,0.0,1.13537,1.13185,loss,sl,ORB,0,218.0,-105376.3440860323,,London
b16b73bd-d124-4c90-85fa-35dbf1b38201,EURUSD,short,1.1,1.12553,1.12647,2022-02-25T14:45:00,2022-02-25T14:57:00,-103.40000000001793,0.0,-106.40000000001793,3.0,0.0,1.12642,1.1230600000000002,loss,sl,ORB,0,12.0,-105617.97752810139,,NewYork
1a109131-9ff9-43ad-bfd1-d22b3ae9c2bf,EURUSD,short,0.9,1.10971,1.11087,2022-03-02T08:24:00,2022-03-02T08:56:00,-104.4000000000045,0.0,-107.4000000000045,3.0,0.0,1.11082,1.1065800000000006,loss,sl,ORB,0,32.0,-104504.50450451423,,London
2d38d48f-f362-4dc4-8375-7b8483dc4e74,EURUSD,short,1.0,1.1057,1.10668,2022-03-03T14:45:00,2022-03-03T16:48:00,-98.0000000000203,0.0,-101.0000000000203,3.0,0.0,1.10663,1.10311,loss,sl,ORB,0,123.0,-105376.34408603229,,NewYork
a0c71f49-0c0c-474f-b138-5cccf9218944,EURUSD,short,0.8,1.10754,1.1087500000000001,2022-03-10T08:22:00,2022-03-10T08:30:00,-96.80000000001245,0.0,-99.80000000001245,3.0,0.0,1.1087,1.1042600000000002,loss,sl,ORB,0,8.0,-104310.34482759514,,London
aa0f77b7-45dd-4684-b5b2-53091d946387,EURUSD,long,1.0,1.10284,1.1018299999999999,2022-03-16T14:41:00,2022-03-16T17:18:00,-101.00000000001774,0.0,-104.00000000001774,3.0,0.0,1.10188,1.1055199999999998,loss,sl,ORB,0,157.0,-105208.33333334392,,NewYork
7f1aa8ce-1a05-4def-84dd-c79b357bb7ad,EURUSD,long,0.9,1.10586,1.1086999999999998,2022-03-17T08:25:00,2022-03-17T09:35:00,255.59999999997586,0.0,252.59999999997586,3.0,0.0,1.10483,1.10875,win,tp,ORB,0,70.0,275728.15533975663,,London
97cdbf6e-fbbd-408e-a1b1-3fdb0b72a77a,EURUSD,short,0.9,1.0980699999999999,1.09915,2022-03-23T08:23:00,2022-03-23T10:12:00,-97.20000000001727,0.0,-100.20000000001727,3.0,0.0,1.0991,1.09518,loss,sl,ORB,0,109.0,-104854.36893204866,,London
9849551e-2d2b-4db0-b374-cd6bfc89d848,EURUSD,short,1.0,1.09998,1.10102,2022-03-25T08:27:00,2022-03-25T08:31:00,-104.00000000001519,0.0,-107.00000000001519,3.0,0.0,1.10097,1.0972100000000002,loss,sl,ORB,0,4.0,-105050.50505051546,,London
ab4d7188-7f52-4345-b000-3278dedcea1f,EURUSD,long,0.9,1.09684,1.09578,2022-03-28T08:13:00,2022-03-28T08:37:00,-95.40000000000548,0.0,-98.40000000000548,3.0,0.0,1.09583,1.0996699999999995,loss,sl,ORB,0,24.0,-104950.49504951561,,London
eae6f959-79da-416e-94d7-6aba02a1c612,EURUSD,long,1.0,1.1087,1.1112699999999993,2022-03-29T14:50:00,2022-03-29T22:48:00,256.9999999999295,0.0,253.9999999999295,3.0,0.0,1.10776,1.1113199999999994,win,tp,ORB,0,478.0,273404.25531909114,,NewYork
f038b91b-9ce9-4e9b-90a8-219c940017c0,EURUSD,short,0.6000000000000001,1.11286,1.11444,2022-03-30T08:12:00,2022-03-30T09:28:00,-94.80000000000824,0.0,-97.80000000000824,3.0,0.0,1.11439,1.1084700000000003,loss,sl,ORB,0,76.0,-103267.97385621599,,London
6bef0011-4d21-48ea-b05b-464a80aa2251,EURUSD,short,1.0,1.07995,1.08091,2022-04-18T08:19:00,2022-04-18T08:32:00,-96.00000000000719,0.0,-99.00000000000719,3.0,0.0,1.08086,1.0774200000000005,loss,sl,ORB,0,13.0,-105494.50549451729,,London
9c6d0657-380b-47f5-882d-a0dc3b7ab091,EURUSD,long,0.9,1.07938,1.0782399999999999,2022-04-19T08:23:00,2022-04-19T11:02:00,-102.60000000001268,0.0,-105.60000000001268,3.0,0.0,1.07829,1.0824499999999997,loss,sl,ORB,0,159.0,-104587.15596331227,,London
845a583a-b68c-4fe4-9e1a-0534c5cf33c0,EURUSD,short,1.0,1.08422,1.08517,2022-04-20T14:46:00,2022-04-20T15:49:00,-95.00000000000064,0.0,-98.00000000000064,3.0,0.0,1.0851199999999999,1.0817200000000007,loss,sl,ORB,0,63.0,-105555.55555556789,,NewYork
31d0155e-952b-454c-b6e4-80706220de93,EURUSD,long,0.9,1.0793300000000001,1.07828,2022-04-22T14:52:00,2022-04-24T22:11:00,-94.50000000001957,0.0,-97.50000000001957,3.0,0.0,1.07833,1.08213,loss,sl,ORB,0,3319.0,-105000.00000001,,NewYork
b815035d-3456-4ae8-947f-ba328d0f0498,EURUSD,short,1.1,1.0494299999999999,1.05033,2022-05-02T14:46:00,2022-05-02T15:19:00,-99.00000000001353,0.0,-102.00000000001353,3.0,0.0,1.0502799999999999,1.0470800000000002,loss,sl,ORB,0,33.0,-105882.35294118876,,NewYork
05f726c9-f547-4431-9601-bf6cd3ba6041,EURUSD,long,1.1,1.05631,1.05542,2022-05-09T14:55:00,2022-05-09T17:00:00,-97.90000000000633,0.0,-100.90000000000633,3.0,0.0,1.0554700000000001,1.0586299999999995,loss,sl,ORB,0,125.0,-105952.38095239387,,NewYork
e0de9c98-b2ea-4524-924d-b9cfaf66593d,EURUSD,long,0.7000000000000001,1.05515,1.05383,2022-05-11T08:19:00,2022-05-11T08:30:00,-92.39999999999915,0.0,-95.39999999999915,3.0,0.0,1.0538800000000001,1.0587599999999993,loss,sl,ORB,0,11.0,-103937.0078740244,,London
4bef7b82-4592-4954-8911-88b3ef3b3d77,EURUSD,long,0.9,1.04379,1.0427899999999999,2022-05-16T14:52:00,2022-05-16T18:18:00,-90.00000000001008,0.0,-93.00000000001008,3.0,0.0,1.04284,1.0464399999999996,loss,sl,ORB,0,206.0,-105263.15789474791,,NewYork
a8208adb-4653-4d53-8004-88d746b047d1,EURUSD,short,0.7000000000000001,1.05314,1.05439,2022-05-17T08:24:00,2022-05-17T08:44:00,-87.49999999999814,0.0,-90.49999999999814,3.0,0.0,1.0543399999999998,1.0497400000000008,loss,sl,ORB,0,20.0,-104166.66666667591,,London
4c849aa7-4388-473e-9dc4-e9e106c3297d,EURUSD,short,1.0,1.0479299999999998,1.0488600000000001,2022-05-18T14:44:00,2022-05-18T20:44:00,-93.00000000003195,0.0,-96.00000000003195,3.0,0.0,1.04881,1.0454899999999996,loss,sl,ORB,0,360.0,-105681.81818182878,,NewYork
209737ca-03f9-43cb-bac8-66e186039b8f,EURUSD,long,0.9,1.0602200000000002,1.0592599999999999,2022-05-19T14:49:00,2022-05-19T15:14:00,-86.40000000002645,0.0,-89.40000000002645,3.0,0.0,1.05931,1.0627500000000003,loss,sl,ORB,0,25.0,-105494.50549451594,,NewYork
f53edb6f-15b5-4cc0-bd8e-c9d0e66c4301,EURUSD,long,0.8,1.0544200000000001,1.0574399999999997,2022-05-20T14:46:00,2022-05-22T18:19:00,241.59999999996631,0.0,238.59999999996631,3.0,0.0,1.05333,1.0574899999999998,win,tp,ORB,0,3093.0,277064.2201834386,,NewYork
7e5446b7-751b-4db3-80d7-07523b6b5446,EURUSD,long,0.8,1.0656500000000002,1.06447,2022-05-23T08:22:00,2022-05-23T09:39:00,-94.40000000001447,0.0,-97.40000000001447,3.0,0.0,1.0645200000000001,1.06884,loss,sl,ORB,0,77.0,-104424.77876107098,,London
4bb0b19f-3e5a-4eac-a31f-005b7d7dd8c2,EURUSD,short,0.9,1.0719599999999998,1.07293,2022-05-26T14:46:00,2022-05-26T16:21:00,-87.30000000001237,0.0,-90.30000000001237,3.0,0.0,1.0728799999999998,1.0694000000000001,loss,sl,ORB,0,95.0,-105434.78260870694,,NewYork
f6079255-ef8e-495f-9965-d3dd15eb813d,EURUSD,long,0.9,1.06691,1.0659,2022-06-07T08:27:00,2022-06-07T08:53:00,-90.89999999999598,0.0,-93.89999999999598,3.0,0.0,1.0659500000000002,1.0695899999999992,loss,sl,ORB,0,26.0,-105208.33333334514,,London
6f17b1d4-0d7d-444e-ae80-e122da4f6329,EURUSD,long,0.8,1.05841,1.05738,2022-06-10T08:28:00,2022-06-10T08:30:00,-82.40000000000691,0.0,-85.40000000000691,3.0,0.0,1.05743,1.0611499999999996,loss,sl,ORB,0,2.0,-105102.04081633738,,London
87a27c2f-f9bb-4fdc-9419-c8416f1c0723,EURUSD,long,1.0,1.05227,1.05136,2022-06-10T14:58:00,2022-06-10T16:59:00,-90.99999999999665,0.0,-93.99999999999665,3.0,0.0,1.0514100000000002,1.0546499999999992,loss,sl,ORB,0,121.0,-105813.9534883853,,NewYork
6c57bdd4-a337-4d46-8d0f-5fc601c2efe8,EURUSD,short,0.9,1.0433199999999998,1.0408100000000002,2022-06-15T08:21:00,2022-06-15T08:55:00,225.89999999996112,0.0,222.89999999996112,3.0,0.0,1.0442399999999998,1.0407600000000001,win,tp,ORB,0,34.0,272826.0869564653,,London
1d853062-fc1e-404e-856e-aaafaa0cb862,EURUSD,short,0.9,1.0547099999999998,1.05571,2022-06-24T14:58:00,2022-06-24T15:59:00,-90.00000000001008,0.0,-93.00000000001008,3.0,0.0,1.0556599999999998,1.0520600000000002,loss,sl,ORB,0,61.0,-105263.15789474791,,NewYork
8c02bed3-d85b-48be-9002-79962c715eac,EURUSD,short,1.0,1.05846,1.05934,2022-06-27T14:44:00,2022-06-28T02:29:00,-87.99999999999919,0.0,-90.99999999999919,3.0,0.0,1.0592899999999998,1.0561700000000007,loss,sl,ORB,0,705.0,-106024.0963855557,,NewYork
a64b1e0c-ad3d-48c6-9b31-bb92034744c9,EURUSD,long,0.8,1.0457500000000002,1.04468,2022-07-04T08:24:00,2022-07-04T08:42:00,-85.60000000001013,0.0,-88.60000000001013,3.0,0.0,1.0447300000000002,1.0486099999999998,loss,sl,ORB,0,18.0,-104901.96078432398,,London
fdccc1e1-e7f9-4cf8-bd02-ab07511e98ed,EURUSD,short,0.9,1.01589,1.01679,2022-07-07T14:51:00,2022-07-07T19:37:00,-81.00000000001107,0.0,-84.00000000001107,3.0,0.0,1.01674,1.0135400000000003,loss,sl,ORB,0,286.0,-105882.35294118877,,NewYork
ae8fb24e-2e58-411f-8484-3452cc3e15e5,EURUSD,short,0.8,1.00697,1.0043700000000004,2022-07-13T14:53:00,2022-07-13T19:35:00,207.99999999995936,0.0,204.99999999995936,3.0,0.0,1.00792,1.0043200000000003,win,tp,ORB,0,282.0,273684.2105262605,,NewYork
11857864-e862-4844-adea-f2ba0539a12a,EURUSD,short,0.7000000000000001,1.01192,1.01321,2022-07-18T08:26:00,2022-07-18T08:44:00,-90.30000000000095,0.0,-93.30000000000095,3.0,0.0,1.0131599999999998,1.0084000000000006,loss,sl,ORB,0,18.0,-104032.25806452494,,London
8c4ce9cc-2ae0-4604-b679-2cd3b9c3f5b6,EURUSD,short,0.7000000000000001,1.0247199999999999,1.02586,2022-07-19T08:11:00,2022-07-19T10:13:00,-79.80000000000987,0.0,-82.80000000000987,3.0,0.0,1.0258099999999999,1.0216500000000002,loss,sl,ORB,0,122.0,-104587.15596331228,,London
870cbdb2-ac0e-4b68-8a89-7507d93ff826,EURUSD,short,0.8,1.0192299999999999,1.02027,2022-07-21T14:55:00,2022-07-21T15:46:00,-83.20000000001215,0.0,-86.20000000001215,3.0,0.0,1.02022,1.0164600000000001,loss,sl,ORB,0,51.0,-105050.50505051546,,NewYork
712133a7-52af-4969-8524-69d21e90594c,EURUSD,long,0.6000000000000001,1.0199900000000002,1.01871,2022-07-27T14:59:00,2022-07-27T15:03:00,-76.80000000001021,0.0,-79.80000000001021,3.0,0.0,1.01876,1.02348,loss,sl,ORB,0,4.0,-104065.04065041489,,NewYork
1afebcd6-d364-4495-9b4f-b24599266d0d,EURUSD,long,0.8,1.0236100000000001,1.02648,2022-08-01T08:18:00,2022-08-01T10:14:00,229.59999999999428,0.0,226.59999999999428,3.0,0.0,1.02257,1.0265300000000002,win,tp,ORB,0,116.0,275961.53846149123,,London
2037ffa6-ad58-423b-88b8-0f24239df9cb,EURUSD,long,0.7000000000000001,1.0256100000000001,1.0285999999999995,2022-08-01T14:57:00,2022-08-01T20:39:00,209.29999999995678,0.0,206.29999999995678,3.0,0.0,1.0245300000000002,1.0286499999999996,win,tp,ORB,0,342.0,276851.8518518024,,NewYork
1869ecfc-0d6e-45c7-8d10-9a487d1d450e,EURUSD,long,0.7000000000000001,1.01957,1.0184,2022-08-03T08:20:00,2022-08-03T08:36:00,-81.90000000000809,0.0,-84.90000000000809,3.0,0.0,1.01845,1.0227299999999997,loss,sl,ORB,0,16.0,-104464.2857142951,,London
79fe2482-58e0-4b1b-9e9a-34794f45f792,EURUSD,long,0.8,1.0341500000000001,1.0331299999999999,2022-08-11T08:26:00,2022-08-11T08:35:00,-81.60000000001945,0.0,-84.60000000001945,3.0,0.0,1.03318,1.0368600000000001,loss,sl,ORB,0,9.0,-105154.6391752679,,London
9ab2c4ad-c008-41d7-9888-8dfea5f5a570,EURUSD,long,0.7000000000000001,1.02014,1.01895,2022-08-15T08:22:00,2022-08-15T10:15:00,-83.30000000000172,0.0,-86.30000000000172,3.0,0.0,1.0190000000000001,1.0233599999999994,loss,sl,ORB,0,113.0,-104385.96491229028,,London
13a37c38-9727-4a52-a7b6-11cc50474889,EURUSD,long,0.7000000000000001,1.01366,1.0166499999999994,2022-08-16T08:20:00,2022-08-16T09:45:00,209.29999999995678,0.0,206.29999999995678,3.0,0.0,1.01258,1.0166999999999995,win,tp,ORB,0,85.0,276851.8518518024,,London
742123fb-0be3-45d1-83ef-5fc9b02bd41e,EURUSD,short,1.0,0.99607,0.99695,2022-08-24T14:57:00,2022-08-24T15:14:00,-87.99999999999919,0.0,-90.99999999999919,3.0,0.0,0.9969,0.99378,loss,sl,ORB,0,17.0,-106024.09638554152,,NewYork
48339e84-3f80-4866-843e-0743ac338474,EURUSD,short,1.0,0.99629,0.99405,2022-08-26T14:56:00,2022-08-28T19:21:00,224.000000000002,0.0,221.000000000002,3.0,0.0,0.99712,0.994,win,tp,ORB,0,3145.0,269879.5180722924,,NewYork
d8089c2a-aefc-469b-a46c-788af1ef29c2,EURUSD,short,0.9,1.00185,1.00285,2022-08-30T14:47:00,2022-08-30T15:05:00,-90.00000000001008,0.0,-93.00000000001008,3.0,0.0,1.0028,0.9992000000000003,loss,sl,ORB,0,18.0,-105263.15789474791,,NewYork
0b990b37-fea2-4302-8c24-0ce648bb6e40,EURUSD,short,0.9,0.99242,0.9899099999999998,2022-09-06T08:11:00,2022-09-06T09:02:00,225.9000000000111,0.0,222.9000000000111,3.0,0.0,0.99334,0.9898599999999999,win,tp,ORB,0,51.0,272826.0869565257,,London
8c446379-82f5-46f1-a231-0f3fb282841b,EURUSD,short,0.9,1.0039399999999998,1.00489,2022-09-09T14:42:00,2022-09-09T15:41:00,-85.50000000002056,0.0,-88.50000000002056,3.0,0.0,1.00484,1.0014399999999999,loss,sl,ORB,0,59.0,-105555.55555556652,,NewYork
77fdcf30-f9af-4207-92fb-4b9514dbcb1f,EURUSD,long,0.9,1.0149000000000001,1.01395,2022-09-12T08:10:00,2022-09-12T08:29:00,-85.50000000002056,0.0,-88.50000000002056,3.0,0.0,1.014,1.0174,loss,sl,ORB,0,19.0,-105555.55555556652,,London
386a9317-de93-4dc6-a5ef-027b2e92b112,EURUSD,short,0.8,1.017,1.0140700000000002,2022-09-13T08:21:00,2022-09-13T08:30:00,234.3999999999724,0.0,231.3999999999724,3.0,0.0,1.01806,1.0140200000000001,win,tp,ORB,0,9.0,276415.0943395742,,London
4619051f-8f71-4753-86fa-d15152361911,EURUSD,short,1.0,0.99834,0.9960699999999998,2022-09-13T14:43:00,2022-09-13T18:07:00,227.00000000002163,0.0,224.00000000002163,3.0,0.0,0.9991800000000001,0.9960199999999998,win,tp,ORB,0,204.0,270238.09523810074,,NewYork
6c475a69-8917-4694-82c5-6675fd067041,EURUSD,short,1.0,0.99883,0.99978,2022-09-14T08:23:00,2022-09-14T08:30:00,-95.00000000000064,0.0,-98.00000000000064,3.0,0.0,0.99973,0.9963299999999999,loss,sl,ORB,0,7.0,-105555.55555555486,,London
f845689b-74ca-4230-8595-b0e0b60662df,EURUSD,short,1.0,0.9953,0.99622,2022-09-16T08:14:00,2022-09-16T08:18:00,-92.00000000000318,0.0,-95.00000000000318,3.0,0.0,0.99617,0.9928899999999998,loss,sl,ORB,0,4.0,-105747.12643678072,,London
cab66eb4-5e5e-4d96-b39f-9fc1b9e1069e,EURUSD,long,0.9,1.00076,0.9997799999999999,2022-09-16T14:51:00,2022-09-18T22:17:00,-88.20000000001826,0.0,-91.20000000001826,3.0,0.0,0.9998299999999999,1.0033500000000002,loss,sl,ORB,0,3326.0,-105376.3440860197,,NewYork
1859017b-c02f-4153-b7c8-5a9d04edf1dc,EURUSD,long,0.6000000000000001,0.99915,0.99779,2022-09-19T08:20:00,2022-09-19T09:29:00,-81.60000000000169,0.0,-84.60000000000169,3.0,0.0,0.99784,1.0028800000000002,loss,sl,ORB,0,69.0,-103816.79389312926,,London
eacb3ea5-e6dc-474e-acfb-5e5376cbddc6,EURUSD,long,1.0,1.0011100000000002,1.0034099999999997,2022-09-19T14:55:00,2022-09-19T20:01:00,229.99999999995248,0.0,226.99999999995248,3.0,0.0,1.0002600000000001,1.0034599999999998,win,tp,ORB,0,306.0,270588.2352940562,,NewYork
8ce76b01-c3ba-4ae6-819b-32e3d09fac94,EURUSD,long,0.9,0.97372,0.9727399999999999,2022-09-28T14:38:00,2022-09-28T15:26:00,-88.20000000000827,0.0,-91.20000000000827,3.0,0.0,0.9727899999999999,0.9763100000000003,loss,sl,ORB,0,48.0,-105376.34408602036,,NewYork
69e5be0a-b6ac-4f3b-8943-df505e6a9afe,EURUSD,short,0.8,0.97032,0.97145,2022-09-29T08:19:00,2022-09-29T08:22:00,-90.40000000000603,0.0,-93.40000000000603,3.0,0.0,0.9714,0.9672799999999997,loss,sl,ORB,0,3.0,-104629.62962962876,,London
415f20ca-7f35-4dae-85d9-d1017327c641,EURUSD,long,0.8,0.97928,0.9821200000000003,2022-09-29T14:45:00,2022-09-29T17:04:00,227.20000000002292,0.0,224.20000000002292,3.0,0.0,0.97825,0.9821700000000003,win,tp,ORB,0,139.0,275728.15533981053,,NewYork
85f655b3-8fe5-4b42-a17a-b10d3530b389,EURUSD,long,1.0,0.99843,0.9974799999999999,2022-10-04T14:44:00,2022-10-04T20:34:00,-95.00000000001174,0.0,-98.00000000001174,3.0,0.0,0.9975299999999999,1.0009300000000003,loss,sl,ORB,0,350.0,-105555.55555555418,,NewYork
ca77e714-d10b-4d62-a970-294e0b2157ab,EURUSD,long,0.8,0.98859,0.9874499999999999,2022-10-05T14:41:00,2022-10-05T17:05:00,-91.20000000000239,0.0,-94.20000000000239,3.0,0.0,0.9874999999999999,0.9916600000000001,loss,sl,ORB,0,144.0,-104587.1559633021,,NewYork
166ce198-fae4-4648-a8f5-d67173bb3ac2,EURUSD,long,0.9,0.97946,0.97842,2022-10-07T08:22:00,2022-10-07T08:30:00,-93.60000000000369,0.0,-96.60000000000369,3.0,0.0,0.97847,0.9822300000000002,loss,sl,ORB,0,8.0,-105050.50505050426,,London
ec1abcd4-4600-4454-8ba9-332dc519e35a,EURUSD,short,0.9,0.97451,0.9719699999999997,2022-10-11T14:42:00,2022-10-11T14:56:00,228.60000000002876,0.0,225.60000000002876,3.0,0.0,0.9754400000000001,0.9719199999999997,win,tp,ORB,0,14.0,273118.2795698982,,NewYork
577b9425-9ee5-4395-b7b6-6c79186267e1,EURUSD,long,0.9,0.97186,0.9744299999999998,2022-10-14T08:17:00,2022-10-14T08:50:00,231.2999999999865,0.0,228.2999999999865,3.0,0.0,0.97092,0.9744799999999998,win,tp,ORB,0,33.0,273404.25531915016,,London
72f25a6e-17dd-4f18-8774-5d9c103e1dbe,EURUSD,long,0.8,0.98482,0.9837199999999999,2022-10-17T14:58:00,2022-10-17T15:07:00,-88.00000000000807,0.0,-91.00000000000807,3.0,0.0,0.9837699999999999,0.9877700000000004,loss,sl,ORB,0,9.0,-104761.90476190376,,NewYork
aed17520-ae02-4bcb-8f88-4af239969e54,EURUSD,short,1.0,0.97687,0.97783,2022-10-19T14:46:00,2022-10-20T00:19:00,-95.99999999999609,0.0,-98.99999999999609,3.0,0.0,0.97778,0.9743400000000001,loss,sl,ORB,0,573.0,-105494.5054945051,,NewYork
99efd261-d19a-4309-89ce-52aefc342a7e,EURUSD,long,0.8,0.98471,0.9876400000000002,2022-10-21T14:44:00,2022-10-23T17:46:00,234.40000000001683,0.0,231.40000000001683,3.0,0.0,0.9836499999999999,0.9876900000000002,win,tp,ORB,0,3062.0,276415.0943396266,,NewYork
189f11e7-fdb0-4ef8-860f-75531190b54d,EURUSD,long,0.8,0.99087,0.98975,2022-11-02T08:14:00,2022-11-02T08:32:00,-89.6000000000008,0.0,-92.6000000000008,3.0,0.0,0.9898,0.9938800000000001,loss,sl,ORB,0,18.0,-104672.89719626111,,London
1e6afeba-64fa-477b-8e98-171219dc6d27,EURUSD,long,1.0,0.9830099999999999,0.98208,2022-11-02T14:54:00,2022-11-02T15:23:00,-92.99999999999864,0.0,-95.99999999999864,3.0,0.0,0.98213,0.9854499999999999,loss,sl,ORB,0,29.0,-105681.81818181761,,NewYork
2bfbea44-689f-4e0d-bf44-1539cb9515e1,EURUSD,long,0.9,0.99622,0.9951599999999999,2022-11-04T14:43:00,2022-11-06T17:00:00,-95.40000000000548,0.0,-98.40000000000548,3.0,0.0,0.9952099999999999,0.9990500000000002,loss,sl,ORB,0,3017.0,-104950.49504950407,,NewYork
ba27c628-5107-4e4d-b050-b443a799225d,EURUSD,short,1.0,1.0027499999999998,1.00042,2022-11-07T14:55:00,2022-11-07T23:56:00,232.99999999997212,0.0,229.99999999997212,3.0,0.0,1.00361,1.00037,win,tp,ORB,0,541.0,270930.232558081,,NewYork
50de1217-454f-40ad-b3c3-7e5dff637385,EURUSD,short,0.9,1.0024499999999998,1.00353,2022-11-09T08:26:00,2022-11-09T08:45:00,-97.20000000001727,0.0,-100.20000000001727,3.0,0.0,1.00348,0.99956,loss,sl,ORB,0,19.0,-104854.36893204866,,London
c71c5205-8a61-4b1b-9b08-3efa3e1d85f5,EURUSD,long,1.0,1.0181600000000002,1.0205499999999996,2022-11-10T14:59:00,2022-11-10T16:08:00,238.9999999999448,0.0,235.9999999999448,3.0,0.0,1.0172800000000002,1.0205999999999997,win,tp,ORB,0,69.0,271590.9090908489,,NewYork
070555fc-7bfb-46ab-9c04-6bfcc5ed2ae9,EURUSD,short,1.0,1.03497,1.0325200000000008,2022-11-14T14:57:00,2022-11-14T17:00:00,244.99999999991752,0.0,241.99999999991752,3.0,0.0,1.0358699999999998,1.0324700000000007,win,tp,ORB,0,123.0,272222.22222216055,,NewYork
957f65ec-fdab-40d0-b3cf-63470677d106,EURUSD,long,1.0,1.03658,1.03561,2022-11-17T14:52:00,2022-11-18T03:16:00,-97.00000000001374,0.0,-100.00000000001374,3.0,0.0,1.03566,1.0391399999999997,loss,sl,ORB,0,744.0,-105434.78260870693,,NewYork
22f3214e-4b78-45ae-8da8-0ffc4e34d1b1,EURUSD,long,0.9,1.03248,1.0354099999999997,2022-11-23T08:10:00,2022-11-23T09:46:00,263.69999999996895,0.0,260.69999999996895,3.0,0.0,1.03142,1.0354599999999998,win,tp,ORB,0,96.0,276415.0943395742,,London
af8f3fe9-3914-4e04-be2e-4e4fe11f17c9,EURUSD,long,1.0,1.03831,1.0372999999999999,2022-11-30T08:22:00,2022-11-30T08:30:00,-101.00000000001774,0.0,-104.00000000001774,3.0,0.0,1.03735,1.0409899999999999,loss,sl,ORB,0,8.0,-105208.33333334392,,London
